"","name","alcohol_impaired_driving_deaths","high_school_graduation","unemployment","median_household_income","children_in_single_parent_households","social_associations","drug_overdose_deaths","disconnected_youth","homicides","suicides","population","population_density","below_18_years_of_age","65_and_older","non_hispanic_black","american_indian_or_alaska_native","hispanic","female"
"1038","Green County","0.1","0.875","0.0370224498","46169","0.2691659646","15.056239483","","","","",11365,39.7429290759787,"0.2088869336","0.2109106907","0.0178618566","0.0043994721","0.0227892653","0.5001319842"
"1039","Greenup County","0.2777777778","0.9536504425","0.057983323","54462","0.1949505466","8.1348705434","72.908381623","","","20.510353052",35403,102.780176396472,"0.2103494054","0.2241617942","0.0089540434","0.0041521905","0.0130214954","0.5117080473"
"1040","Hancock County","0.1818181818","0.925","0.0421875","66300","0.2830797603","12.13592233","","","","26.781634305",9021,48.0671124787496,"0.2382219266","0.1872297971","0.0123046225","0.0038798359","0.0179580978","0.488305066"
"1041","Hardin County","0.1758241758","0.8949702602","0.040893376","61920","0.2413033097","8.8704113541","30.849961363","0.1237606232","6.657476738","18.210089815",111862,179.294965271009,"0.2455436162","0.1523484293","0.1173231303","0.0048452558","0.0630151437","0.4997765103"
"1042","Harlan County","0.1724137931","0.9076512456","0.0626370185","36022","0.2894353664","8.4085002293","55.312580396","0.2101859337","5.3840728357","18.355828375",25662,55.0887974940569,"0.2367313538","0.195347206","0.0196399345","0.0025718962","0.0112228197","0.5178474008"
"1043","Harrison County","0.1666666667","0.94","0.0326197757","60962","0.1420228918","8.9709762533","59.905560646","","","17.022316544",19103,62.3348039005181,"0.2262995341","0.1864628592","0.0189499032","0.0032455635","0.0259645082","0.5051562582"
"1044","Hart County","0.1935483871","0.975","0.0393075622","47229","0.1964512041","10.791366906","22.605550532","0.151416122","","11.274633828",19600,47.4956306163772,"0.2431122449","0.1733673469","0.0414285714","0.0026020408","0.0215306122","0.5028061224"
"1045","Henderson County","0.1891891892","0.87","0.0377185799","55530","0.2878043892","12.858399693","11.915489391","","3.7681578104","20.312993463",44046,100.939447531263,"0.2236298415","0.1944103891","0.0815284021","0.0041547473","0.0320119875","0.5086727512"
"1046","Henry County","0.1666666667","0.8436643836","0.0357799289","65068","0.2349741637","10.857763301","52.246603971","0.1340540541","","13.051236035",15771,55.0950405653413,"0.2301058906","0.1885105574","0.0258702682","0.0048189715","0.0394394775","0.4980026631"
"1047","Hickman County","0.25","","0.0428226779","53838","0.2326621924","11.30198915","","","","",4422,18.247776420195,"0.1926729986","0.2609678878","0.0870646766","0.0024875622","0.0235187698","0.526232474"
"1048","Hopkins County","0.1333333333","0.8771485149","0.043540172","52198","0.2972868217","17.944968762","13.384292789","0.1027881814","","24.82749633",44812,82.6504370030114,"0.2285102205","0.1911318397","0.0653619566","0.002767116","0.023788271","0.5087922878"
"1049","Jackson County","0.125","0.875","0.0564944471","41007","0.1977874623","0","","","12.869184737","23.097527787",12973,37.5781310218807,"0.2325599322","0.1806829569","0.0045479072","0.0024666615","0.0134895552","0.4982656286"
"1050","Jefferson County","0.2897727273","0.8399134259","0.0377421932","64719","0.3398247322","9.8216420654","62.411254267","0.0833955821","16.40430614","16.482157724",773399,2030.82630943372,"0.2180879468","0.1761548696","0.2264768897","0.0017688153","0.0689165618","0.5130560034"
"1051","Jessamine County","0.303030303","0.95","0.0323634316","69216","0.2593154073","11.375079253","49.444368904","0.071934798","4.2848228895","15.407195993",54254,315.225671738637,"0.2334390091","0.1680982047","0.0464297563","0.0032255686","0.0418033693","0.5109485015"
"1052","Johnson County","0","0.9671098266","0.0589828468","42877","0.1886564763","4.4334101791","25.469691068","","6.9673610803","16.074590209",22244,84.9118131454976,"0.2208235929","0.194659234","0.0044955943","0.0021129293","0.0098003956","0.5029670922"
"1053","Kenton County","0.3333333333","0.9208412098","0.0331584969","77284","0.2466832084","7.197852444","56.696309982","0.0648327678","3.25942725","15.720046001",170313,1061.99337164364,"0.2293835468","0.1594476053","0.0492093968","0.0021842138","0.0379242923","0.5017056831"
"1054","Knott County","0.2857142857","0.975","0.0608614232","38456","0.3099929627","5.6927346474","96.83890157","","","25.401770571",13874,39.4681509033725,"0.20015857","0.2103214646","0.0092258902","0.0023064725","0.01160444","0.5061265677"
"1055","Knox County","0.1428571429","0.89125","0.0531722054","36573","0.2906862054","7.6899929787","42.356314349","0.1843052556","5.9626463142","11.646367657",29791,77.112796524581,"0.2336611728","0.1773018697","0.0118492162","0.0032224497","0.0157765768","0.5101876406"
"1056","Larue County","0.15","0.975","0.0439903014","53939","0.2408126681","12.643066276","27.361652644","","","24.664089223",15163,58.0868804287373,"0.2244938337","0.1803732771","0.0277649542","0.0041548506","0.033040955","0.499769175"
"1057","Laurel County","0.2933333333","0.79","0.0416367838","50721","0.2390219911","5.2748517447","24.917123481","0.0751592357","8.2198408169","16.054242976",62885,144.995464253389,"0.225649996","0.1731732528","0.0084598871","0.0037528822","0.0163632027","0.5046990538"
"1058","Lawrence County","0.2692307692","0.875","0.0532502226","42776","0.2032540676","5.5248618785","51.017154518","0.1401648999","","18.069781756",16109,38.7610836293234,"0.2397417593","0.1892730772","0.004345397","0.0016140046","0.0160779688","0.4981066485"
"1059","Lee County","0","0.875","0.0543008169","34632","0.2508406187","4.0263051939","90.407738902","","","29.964493749",7261,34.7714611069419,"0.1782123674","0.1826194739","0.0318137998","0.0048202727","0.0279575816","0.4364412615"
"1060","Leslie County","0.3125","0.925","0.065528197","36666","0.276262852","3.8918077447","40.279269603","","","22.689405182",10093,25.1772297276109,"0.2138115526","0.1975626672","0.0054493213","0.00208065","0.0077281284","0.4985633607"
"1061","Letcher County","0.2413793103","0.9270762712","0.0610209601","37854","0.2664644714","4.2346962782","48.423124385","","7.1357677113","18.22149192",20893,61.8257540650484,"0.2162925382","0.2111233427","0.0065572201","0.0022974202","0.0100990762","0.5062461111"
"1062","Lewis County","0.2962962963","0.925","0.0717400785","44098","0.2264214047","3.08000308","53.132274061","","","20.823483223",12954,26.8277849940631,"0.2244094488","0.1987802995","0.0061756986","0.0034738305","0.0092635479","0.4966033658"
"1063","Lincoln County","0.1875","0.91","0.0473549488","49814","0.3138912856","11.137235491","47.776352071","","","13.674202494",24360,73.1744340278024,"0.2426108374","0.1862068966","0.0217569787","0.0028735632","0.0213875205","0.5080870279"
"1064","Livingston County","0","0.925","0.0476712329","55355","0.2731733915","13.394352048","","","","19.918560524",8963,28.6394751762063,"0.2032801517","0.2257056789","0.0069173268","0.0058016289","0.0281155863","0.5044070066"
"1065","Logan County","0.3214285714","0.8866336634","0.0348668281","56823","0.2064220183","14.763602319","17.013209542","0.1437262357","","12.388858598",27877,50.4820608282117,"0.24091545","0.1896545539","0.0581841662","0.0046992144","0.0350826847","0.5009147326"
"1066","Lyon County","0.3333333333","0.975","0.0420954163","58938","0.1641541039","7.9518346018","","","","27.637959175",9101,42.5708093618734,"0.1364685199","0.2378859466","0.0786726733","0.0036259752","0.0250521921","0.4039116581"
"1067","McCracken County","0.2058823529","0.8747748977","0.040096231","60026","0.2944977216","16.307409494","18.134558424","","4.5709111567","21.046607114",67490,271.277838421638,"0.2152170692","0.210520077","0.1091420951","0.0038524226","0.0301822492","0.5146392058"
"1068","McCreary County","0.4166666667","0.925","0.0517058699","35443","0.2159214831","4.1439734786","","","","20.93693312",16701,39.1394913997847,"0.2157355847","0.1643614155","0.052451949","0.007783965","0.027004371","0.4527273816"
"1069","McLean County","0.25","0.925","0.0440550688","55555","0.0649953575","18.681318681","","","","23.668493171",9105,36.0558184458516,"0.232070291","0.2006589786","0.0094453597","0.0043931906","0.0241625481","0.4998352554"
"1070","Madison County","0.25","0.9343735763","0.0359962446","60994","0.1864143921","8.6620328312","74.489745245","0.0642825477","3.5776338774","16.456800638",95187,217.35713102973,"0.2088415435","0.1476146953","0.0423272085","0.0037820291","0.0294472985","0.5103533045"
"1071","Magoffin County","0.5555555556","0.925","0.1054613936","35669","0.3893568147","2.6093763591","53.258584443","","","",11357,36.8203645995023,"0.2241789205","0.1920401514","0.0037862111","0.0042264683","0.0142643304","0.4973144316"
"1072","Marion County","0.4814814815","0.95","0.0334651983","53676","0.2795309168","4.5627376426","48.017560708","","7.3702286982","15.344173778",19775,57.5605927692285,"0.235954488","0.1754740834","0.0666498104","0.0029835651","0.0300884956","0.4998230088"
"1073","Marshall County","0.243902439","0.87","0.0406498492","64395","0.2005904288","17.638906388","14.891874355","","","14.292718912",31777,105.17834090918,"0.198917456","0.2273342355","0.0060106366","0.0029895837","0.0193850898","0.5008339365"
"1074","Martin County","0.1428571429","0.975","0.0734565119","34435","0.0700870362","3.5906642729","62.938320446","","","",11095,48.3186061366347,"0.1900856242","0.1793600721","0.0768814781","0.0043262731","0.0392068499","0.4387561965"
"1075","Mason County","0.2222222222","0.925","0.0481031866","49029","0.2535934292","15.356446754","27.431616898","","","16.965935546",16930,70.5043214904483,"0.2316007088","0.1933845245","0.0599527466","0.0049025399","0.0234494979","0.5111045481"
"1076","Meade County","0.3636363636","0.95","0.0442135989","69632","0.164174596","6.3057980153","34.356783747","","","21.083062271",30001,98.2147766656825,"0.2176260791","0.1571947602","0.0386320456","0.0062664578","0.0419319356","0.4940835305"
"1077","Menifee County","0.2727272727","0.925","0.0563909774","43226","0.2171344165","0","","","","",6250,30.706726167239,"0.17696","0.21408","0.00992","0.00224","0.01408","0.49504"
"1078","Mercer County","0.2","0.9696103896","0.037073751","65292","0.1231928324","10.503282276","35.99712023","","","15.121365042",22902,91.8347639196045,"0.2182342154","0.1926032661","0.0340144966","0.0034494804","0.0342764824","0.504104445"
"1079","Metcalfe County","0.2727272727","0.925","0.0448865085","44973","0.1862416107","6.7639385448","","","","24.426787371",10370,35.8016791868604,"0.2326904532","0.1966248795","0.0166827387","0.0027965284","0.0215043394","0.4944069431"
"1080","Monroe County","0","0.975","0.0331312256","45872","0.212749616","7.1218730526","","","","",11355,34.4639445755316,"0.2327608983","0.1951563188","0.0197269925","0.001321004","0.0321444298","0.4995156319"
"1081","Montgomery County","0.1111111111","0.92","0.0447388153","55924","0.2624885075","8.1505368723","65.04103498","","","13.852549949",28367,143.72045822121,"0.2288927275","0.1684704058","0.0235132372","0.0034899707","0.0313392322","0.5095357281"
"1082","Morgan County","0.2222222222","0.975","0.0526315789","41863","0.2179984484","2.1707670043","42.214000149","","","13.701089247",14120,37.0502952062134,"0.1752832861","0.1766997167","0.0504249292","0.0029036827","0.0126770538","0.4186260623"
"1083","Muhlenberg County","0.1","0.88","0.0568354816","48190","0.215547146","19.547794357","21.792902052","","","17.357025574",30455,65.1750537131172,"0.2054835002","0.2034148744","0.0360860286","0.0027253325","0.0185191266","0.4879330159"
"1084","Nelson County","0.2407407407","0.9063464991","0.0377565673","66681","0.1959018653","9.3422225997","42.208883897","","4.6590072587","20.531314432",47392,113.192416530681,"0.2278232613","0.173784605","0.048679102","0.0026797772","0.0260381499","0.5044944294"
"1085","Nicholas County","0.1666666667","0.925","0.0406553398","51100","0.1207942637","10.373443983","58.519018681","","","",7805,39.9629583187364,"0.2434336963","0.1634849455","0.0083279949","0.001665599","0.0240871236","0.4964766176"
"1086","Ohio County","0.2903225806","0.925","0.0489679403","50275","0.2464183381","12.664640324","","","","21.616045771",23527,40.0735814181005,"0.2354741361","0.1890168742","0.0104985761","0.0040804182","0.0362987206","0.4981085561"
"1087","Oldham County","0.2162162162","0.97","0.0326337535","116173","0.1544027543","6.4060566354","18.767007601","","","14.127166503",69431,370.709669975548,"0.244199277","0.1468940387","0.0413936138","0.004220017","0.0425170313","0.474514266"
"1088","Owen County","0.5294117647","0.925","0.0336520076","60592","0.0969199179","12.395962458","54.197278092","","","18.770783288",11290,32.2125203204479,"0.2115146147","0.2037201063","0.0126660762","0.0038972542","0.0250664305","0.4985828167"
"1089","Owsley County","0.4","","0.0688372093","32783","0.3541944075","0","86.620993779","","","",3929,19.9035483205832,"0.2272842963","0.2074319165","0.008144566","0.0038177653","0.0216340036","0.5108170018"
"1090","Pendleton County","0.2857142857","0.975","0.0351556895","65727","0.2062245492","9.5844458137","61.667770596","","","23.350786291",14676,52.9536407285647,"0.228400109","0.1774325429","0.0100844917","0.0044289997","0.0156037067","0.4841237394"
"1091","Perry County","0.2549019608","0.9492679128","0.0501814541","43945","0.2507248588","4.6546600308","75.812137523","0.1213418986","10.712602305","11.720552955",27361,80.5389803478893,"0.2311319031","0.1835824714","0.0162640254","0.0021929023","0.0118051241","0.5045137239"
"1092","Pike County","0.2307692308","0.899847561","0.0515387858","41837","0.3096301289","7.3182206269","50.486293262","","4.1266543029","19.009823225",56286,71.5904667825334,"0.2030878016","0.2038695235","0.0079415841","0.0015812102","0.01073091","0.5055431191"
"1093","Powell County","0.25","0.925","0.0412155745","42434","0.1923320659","5.3300845199","66.295412357","","","19.348727381",13083,73.1049819513866,"0.2381716732","0.168768631","0.0112359551","0.0032867079","0.0161277994","0.4989681266"
"1094","Pulaski County","0.2903225806","0.945","0.045322098","46380","0.2889121339","8.8653837335","39.809729906","0.0917731891","4.196650631","19.35909673",65795,99.9772826843477,"0.2174785318","0.1981609545","0.0115966259","0.0036932898","0.0290143628","0.5065430504"
"1095","Robertson County","","","0.05","53456","0.1464285714","0","","","","",2229,22.381615895485,"0.2113055182","0.2288021534","0.0107671602","0.0058322118","0.0210856886","0.4943921041"
"1096","Rockcastle County","0.1785714286","0.975","0.0460566852","45161","0.2531060387","6.2053986969","54.479418886","","","20.158342538",16242,51.3067171639848,"0.2105036326","0.1964659525","0.0047407955","0.0042482453","0.0117596355","0.5025243197"
